Text,Label,OriginalLabel,PredictedLabel,Mean,Std,EditedStd
"완전  날씬해보여요  가볍지 않고
아래로  툭 떨어지는  원단이라  더 마음에 듭니다
힐신으니  전 롱이라서  더좋아요
어정쩡한것보다 나은것같아요^^
식장 입고갔는데 친구가  예쁘다고 하네요",,0.0,0.0,"[5.983696460723877, -3.8279361724853516, -1.955011248588562]","[0.1908484250307083, 0.1497863382101059, 0.15624237060546875]","[0.04106208682060242, 0.0, 0.006456032395362854]"
"166에 55보통여성입니다. 어깨뽕이 너무 어색하고 바느질도 엉성합니다.. (제가 받은게 불량인가했습니다.)
그냥 적당한 가격에 편하게 입을만한 재질과 길이감입니다. 큰기대는 하지마세요 ㅎㅎ",,0.0,0.0,"[6.010133743286133, -3.744713068008423, -2.1015031337738037]","[0.17977355420589447, 0.16982044279575348, 0.1549162119626999]","[0.02485734224319458, 0.014904230833053589, 0.0]"
"옷 정말 이쁩니다
날씬해보이고 보정잘되고
너무너무. 이뻐요
질에비해 살짝 비싼거 같은 느낌은 있는데
이쁘니까  용서가 됩니다
검정도 사야되나 고민이 될정도 예요
그리고 가슴이 많이 파였습니다",,0.0,0.0,"[6.057152271270752, -3.222766637802124, -2.8582241535186768]","[0.16983045637607574, 0.15099112689495087, 0.1382753700017929]","[0.03155508637428284, 0.012715756893157959, 0.0]"
"크기가 작아서 작은 화분이나 모종포트 물줄때 편합니다.별도의 숨구멍이 없어서 pet병 꽉꽉 쥐어줘야 나옵니다. ㅎㅎ아이가 재밌어해요.음료수PET는 잘 맞지만,생수병은 규격이 달라서 안맞아요.",,0.0,0.0,"[6.1246185302734375, -3.483996629714966, -2.503553867340088]","[0.1367402821779251, 0.16019432246685028, 0.154119610786438]","[0.0, 0.02345404028892517, 0.01737932860851288]"
얼굴에 바르는 썬크림을 제외하고는 팔이나 목에 바를 썬스틱을 찾고 있었어요백탁현상이 있거나 바르고 나면 심하게 끈적임이 있는데 이 제품은 바르면 쿨링감도 있고 보송해져서 좋아요추천 입니다^^,,0.0,0.0,"[6.007954120635986, -3.700181484222412, -2.178884983062744]","[0.16825003921985626, 0.16406506299972534, 0.17244167625904083]","[0.00418497622013092, 0.0, 0.00837661325931549]"
색이 넘이뻐요ㅎ 색들어간 마스크들 중에선 현재까진 가장 맘에 드는 것 같아요  쨍하고 잘보이는 튀는색이네요ㅎㅎ^^ 우선 씌워보려고 몇 장만 소량 구매했는데 넉넉하게 더 구입하려고합니다~~~,,0.0,0.0,"[6.067090034484863, -3.5321011543273926, -2.4038591384887695]","[0.17057448625564575, 0.15169847011566162, 0.16143471002578735]","[0.01887601613998413, 0.0, 0.009736239910125732]"
제가 써본 마스크 중에서 가장 큽니다. 편하게 쓸 수 있어 좋아요. 그리고 10매씩 묶음이어서 좋습니다. 집에서 나갈때에만 사용하는데 개별포장은 쓰레기가 많이 생겨 마음 좀 불편했었거든요.,,0.0,0.0,"[6.139726161956787, -3.408648729324341, -2.6959340572357178]","[0.16168807446956635, 0.15215502679347992, 0.15308727324008942]","[0.009533047676086426, 0.0, 0.0009322464466094971]"
색이 너무 예뻐요~ 5세 여아 소형주문했는데 제가보기엔 편하게 쓸수있는 사이즈인데 아이가 자꾸 벗겨질거같다고해서 살짝 묶어 씌웠어요. KF94인데도 타 브랜드보다 얇아서 여름에 좋을거같아요,,0.0,0.0,"[6.031230449676514, -3.0800795555114746, -2.9149835109710693]","[0.17515325546264648, 0.15642192959785461, 0.17849674820899963]","[0.01873132586479187, 0.0, 0.02207481861114502]"
삼단도 씌워보고 새부리도 씌워봤는데새부리형을 더 선호해서 찾다가 구매해봤어요핑크랑 코랄 두가지 구매했어요컬러가있으니 더 좋아하네요잠깐 씌워봤을땐 맞는거같았는데 쓰고 활동해보니 작아보이네요ㅠ,,0.0,0.0,"[6.096456527709961, -3.2282235622406006, -2.8275671005249023]","[0.16412469744682312, 0.16337595880031586, 0.16907727718353271]","[0.0007487386465072632, 0.0, 0.005701318383216858]"
너무 가볍고 이게 진짜 94가 맞나 싶을정도로 비말차단 마스크랑 비슷한 가벼움이에요 여름에최고 그리고 부리가 커서 피부에 닿는 면적이 줄어서 민감해진 볼이나 입술 코에 많이 닿지않아 좋아요,,0.0,0.0,"[6.056612491607666, -3.623757839202881, -2.3618035316467285]","[0.18171828985214233, 0.13796494901180267, 0.15756577253341675]","[0.04375334084033966, 0.0, 0.019600823521614075]"
네이비가 품절이라 블루로  변경했는데요 하길잘한것같아요 . 네이비는 누구나 아는 평범한 색상이지만 블루는 흔하지않은 아주 멋쟁이색이더라구여. 바쏘 매니아라 제품은 말할것도 없이 훌륭해요^^,,0.0,0.0,"[5.979997634887695, -3.697094202041626, -2.106722354888916]","[0.16343721747398376, 0.14674507081508636, 0.15717308223247528]","[0.0166921466588974, 0.0, 0.010428011417388916]"
초1여아 사이즈 제대로 맞는게 없어서 종류별로 다 사봤는데 결과적으로 이걸로 정착합니다. 추가주문 30장 더 하려고 왔어요.컬러도 예쁘고 무엇보다 kf94라 좋아요.아이가 편하다고 합니다.,,0.0,1.0,"[1.2316886186599731, 1.2849255800247192, -3.60457706451416]","[0.18371310830116272, 0.16819296777248383, 0.18534952402114868]","[0.015520140528678894, 0.0, 0.017156556248664856]"
제가 배달일을하는데  여름에  사용했고 지금도 사용 하지만   얼음이 잘 녹지 않아요  둥구런 큰 얼음은 않녹지만  사각 얼음은  빨리녹지는 않치만  둥근큰얼음보단  빨리 녹네요  좋습니다,,0.0,0.0,"[6.018629550933838, -3.7097551822662354, -2.2035036087036133]","[0.1863558292388916, 0.1650112271308899, 0.15202367305755615]","[0.03433215618133545, 0.01298755407333374, 0.0]"
너무 좋네요아이가 학교에서 시원한 물 먹을수 있어서 완전 만족해요 아침에 얼음넣으면 밤에도 얼음이 그대로 있어요~^^  날씬해서 가방 싸이드에 쏙들어가서 좋아요배송도 빠르구요 대만족이예요~,,0.0,0.0,"[6.107295989990234, -3.578745126724243, -2.4882895946502686]","[0.15574903786182404, 0.16221198439598083, 0.18720829486846924]","[0.0, 0.006462946534156799, 0.0314592570066452]"
"상품에 대한 설명은 구매 페이지, 구매 후 문자, 제품 상자에 잘 적혀 있어 고구마에 대해 새롭게 알게 되었습니다.

밤고구마를 좋아합니다. 배송은 주문 다음날 ㅎㅎ

말보다는 사진트로~!",,0.0,0.0,"[6.089459419250488, -3.7597994804382324, -2.216158628463745]","[0.14668993651866913, 0.14903530478477478, 0.15283073484897614]","[0.0, 0.002345368266105652, 0.006140798330307007]"
"우선 사이즈가 크긴 하네요. 조금 썩은 부분도 있고 쪼개져서 온 것도 있었지민 만 워낙 싸서 감안하고 받았어요.
퍽퍽한 밤고구마를 좋아해서 구매했는데 고구마의 단맛이 조금 부족한 편이에요.",,0.0,0.0,"[6.128688812255859, -3.4733190536499023, -2.549583673477173]","[0.16834551095962524, 0.16005320847034454, 0.15561825037002563]","[0.01272726058959961, 0.004434958100318909, 0.0]"
"맛있어요. 고구마 크기도 딱 원하던 크기고, 고구마가 깨끗하고 상태도 좋아요. 판매자께서 미리 문자도 주시고, 배송도 빨리 잘 도착해서 만족합니다. 사진은 먼저 먹느라 몇개 빼고 찍었어요.",,0.0,0.0,"[6.012281894683838, -3.449122905731201, -2.5331029891967773]","[0.17314793169498444, 0.17347809672355652, 0.14859262108802795]","[0.024555310606956482, 0.024885475635528564, 0.0]"
너무 예쁜 그레이컬러에요! 레몬색이랑 고민하다가 그레이로 선택했는데 아주 잘한것같아요>< 안질리고 잘쓸거같애용ㅎㅎㅎ 그리고 바퀴도 잘굴러가고 좋습니당 해외여행다녀오려고 28인치로 주문했어요,,0.0,0.0,"[5.944972515106201, -3.6907758712768555, -2.1388797760009766]","[0.18248996138572693, 0.1511031985282898, 0.16344690322875977]","[0.031386762857437134, 0.0, 0.01234370470046997]"
B급 감성 로코를 예상했지 이런 저질 연극을 보게 될 줄은 몰랐네요.. 특히 여검사 배역이 피의자를 먼저 만지면서 사진을 찍어둔 후 성추행 죄로 10년 구형하겠다던 장면은 정말 최악이었어요,,0.0,0.0,"[5.828689098358154, -3.756065607070923, -1.9240771532058716]","[0.16116738319396973, 0.16821230947971344, 0.18741774559020996]","[0.0, 0.007044926285743713, 0.026250362396240234]"
"제품설명 처럼 톡톡하고 약간의 무게감 있어 툭떨어지네요 제기가 160인데 길이감 짱이네요
자끈 손이가는 옷이될것같아요
선물로 머리끈까지 잘쓸께요
아쉬움점 원피스에 주머니 있는것 좋아하는데ᆢ",,0.0,0.0,"[5.801283359527588, -2.8902976512908936, -2.943058490753174]","[0.15884138643741608, 0.15765438973903656, 0.17931149899959564]","[0.0011869966983795166, 0.0, 0.021657109260559082]"
상품. 배송 . 가격까지 정말 완벽합니다.설치도 직접했는데 그리 어렵지 않습니다.블박에 화질도 너무 선명하고 여러가지 기능이 있어 사용에 편하고 좋네요.하나더 구매하여 세컨차에 장착했어요.,,0.0,0.0,"[6.17919921875, -3.3882601261138916, -2.614661455154419]","[0.17665979266166687, 0.1490219384431839, 0.15016815066337585]","[0.02763785421848297, 0.0, 0.0011462122201919556]"
노트북이 필요해 알아보던 중에 15인치 들고 다니기 좋은 크기보는중에 본 모델이 있어 오늘 받아보니 너무 좋아요가볍고 화이트라 깔끔해보여요~사무용으로 너무 좋을거같아요택배도 빨리와서 좋아요,,0.0,0.0,"[5.958366870880127, -3.107250928878784, -2.765646457672119]","[0.1751161515712738, 0.1646871119737625, 0.18117423355579376]","[0.010429039597511292, 0.0, 0.01648712158203125]"
빠른배송에 놀랐습니다사은품도 잘 받았습니다그런데 키스킨은 포함되어있단 말이 없어서 추가 구성품 신청했는데키스킨 포함이었네요신청하면서도 그게 궁금해서 꼼꼼히 봤는데불필요한 지출이라 아쉽습니다,,0.0,0.0,"[5.992959022521973, -3.6299848556518555, -2.1997506618499756]","[0.14104598760604858, 0.1490432322025299, 0.15723451972007751]","[0.0, 0.007997244596481323, 0.01618853211402893]"
받아보자마자 손등에 발라본결과 역시 쿨링감 시원하니 좋고 발림도 엄청 부드럽네요.근데 성분표 보고 뜨악~~들어간게 엄청 많네요. 이 성분들 모두  제발 내 피부와  잘 맞아야 할텐데....,,0.0,0.0,"[6.05854606628418, -3.7837133407592773, -2.0439999103546143]","[0.15684731304645538, 0.15995807945728302, 0.15189582109451294]","[0.004951491951942444, 0.00806225836277008, 0.0]"
아이들 바쁜 아침마다 쓱 발라주려고 구매합니다. 백탁 별로 없는게 가장 큰 장점이네요. 작아서 휴대도 편리하고 바르기도 편합니다. 올 여름 잘 사용하고 편하면 내년에도 쭉 사용할것 같아요.,,0.0,0.0,"[6.107831954956055, -2.9132790565490723, -3.107037305831909]","[0.14998692274093628, 0.1629980057477951, 0.16580799221992493]","[0.0, 0.013011083006858826, 0.015821069478988647]"
"큰거, 작은거 하나씩 샀는데 크기 완전 대박이요 ㅋㅋㅋ
둘다 가방속에 쏙 들어가고 성분도 괜찮고 요즘같이 더운날에 중간중간 꺼내서 발라주면 너무 좋을꺼 같아요 ㅎㅎ 재구매 의사있숩니다 ㅎㅎ",,0.0,0.0,"[5.997523784637451, -3.719792127609253, -2.090183973312378]","[0.15756885707378387, 0.17103032767772675, 0.17034900188446045]","[0.0, 0.013461470603942871, 0.012780144810676575]"
설치도 잘해주시고 제품도 좋고 다 좋았는데 벽걸이 시켜서 벽걸이 부품이 생각보다 오래 걸려서 쫌 늦게 배송 받았네요  회사에서 노트북이랑 연결해서 쓰려고 샀는데.. 다들 넘 좋아 하시네요,,0.0,0.0,"[6.091134548187256, -3.5593156814575195, -2.4090793132781982]","[0.1720372587442398, 0.14137569069862366, 0.17584659159183502]","[0.03066156804561615, 0.0, 0.034470900893211365]"
초등 1학년 얼굴 작은 여자아이에요마스크가 커서 못 쓰면 어쩌나 걱정했는데여유가 있긴 하지만 못 쓸 정도는 아니네요천사날개 모양이 예뻐요그리고 kf 치고는 가벼운 것 같아요배송도 빠릅니다,,0.0,0.0,"[6.020184516906738, -3.502544641494751, -2.435640573501587]","[0.1694730967283249, 0.1642758548259735, 0.16252528131008148]","[0.006947815418243408, 0.0017505735158920288, 0.0]"
마스크 답답하지 않고 크기도 넉넉하니 얼굴 다 가려주고 좋네요~귀도 덜 아프고 만족하며 사용했습니다~기존에 쓰던 마스크보다 좀 얇은 느낌이라 처음에는 긴가민가 했는데..사용해보니 좋아요~,,0.0,0.0,"[6.046242713928223, -2.7958250045776367, -3.2477867603302]","[0.15577486157417297, 0.14365869760513306, 0.17580059170722961]","[0.012116163969039917, 0.0, 0.03214189410209656]"
9세 여아 보통 크기 얼굴입니다혹시나 사이즈 안맞을까봐 한봉만 사봤는데크기도 잘맞고 편하다고 해서 색깔별로 재구매 하려구요KF94 제품치곤 저렴한거 같아용색상도 이뻐서 애가 좋아합니다^^,,0.0,0.0,"[6.072993278503418, -3.458554744720459, -2.575516939163208]","[0.16082946956157684, 0.14099909365177155, 0.17017792165279388]","[0.019830375909805298, 0.0, 0.02917882800102234]"
새부리형 마스크 쓰다가 바꿔봤는데 조금 불편하네요 ㅠㅠ 익숙지 않아서 그런걸까요..? 이런 형태 좋아하시는 분들은 마음에 들어하실거 같긴해요~ 그래도 이왕 주문한거 잘 쓰고 다니겠습니다ㅎ,,0.0,0.0,"[6.108943939208984, -3.630882501602173, -2.3342761993408203]","[0.18491202592849731, 0.149114727973938, 0.15820690989494324]","[0.035797297954559326, 0.0, 0.009092181921005249]"
누가줘서 써봣던거라 큰 고민없이 주문했습니당대형이라 넉넉해서 귀도 안아프고 넉넉하다보니숨쉬기도 편합니다. 저는 트러블은 안낫는데 다른분들은 잘모르겠네요.전반적으로 가격도 착하고 만족합니다,,0.0,0.0,"[6.113094329833984, -3.5991644859313965, -2.3550238609313965]","[0.1550675332546234, 0.17747488617897034, 0.16592377424240112]","[0.0, 0.022407352924346924, 0.01085624098777771]"
모양도 이쁘고 제품도만족스럽네요 딸래미 39개월이지만 엄지공주라 여직 초소형을 사용했는데 좀답답한감이 있어보였거든요 이건 넉넉하니 싸이즈도좋고 무엇보다 모양이이뻐서 아이가 매우 좋아합니당,,0.0,0.0,"[6.105342388153076, -3.401444911956787, -2.66458797454834]","[0.1696554273366928, 0.15430283546447754, 0.15018336474895477]","[0.019472062587738037, 0.004119470715522766, 0.0]"
박스는 좀 찌그러져서 왔지만 중요한 마스크는 상태 아주 좋네요ㅎㅎㅎ슬림 처음 쓰는데 깜짝 놀랐어요 진짜 얇아서! 계속 여기서 재구매 할것 같습니다^^품절 되지않게 꾸준히 잘 부탁드릴께요~,,0.0,0.0,"[5.987292289733887, -2.9385900497436523, -2.8959708213806152]","[0.1605507731437683, 0.15101927518844604, 0.15819397568702698]","[0.009531497955322266, 0.0, 0.007174700498580933]"
솔직히 너무 좋습니다 그냥 마스크겠거니 했는데 크기도 딱좋고 포장 박스부터 신뢰가가고 편하게 되어있는데 가격도 싸고 귀도 안아프네요 하루종일 해도 . 재구매 예정입니다 물량 비축해놓으세요,,0.0,0.0,"[1.3887335062026978, 1.2353849411010742, -3.6358814239501953]","[0.1691100150346756, 0.17090697586536407, 0.16862861812114716]","[0.0004813969135284424, 0.002278357744216919, 0.0]"
배송은 이틀만에 왔구용 ! 색상 고민하다가 노란색했는데 파스텔톤 너무 예쁘네요:) 그리고 엄청 가벼워서 놀랐어요! 보온력은 아직 사용해보지 않아서 모르겠지만 좋다고 하니 기대해봅니다 ㅎㅎ,,0.0,0.0,"[6.028498649597168, -3.78592586517334, -2.1582491397857666]","[0.16274183988571167, 0.15154758095741272, 0.1911175400018692]","[0.01119425892829895, 0.0, 0.03956995904445648]"
